query_index,query_path,query_pid,baseline_best_true_rank,baseline_rank1_correct,aqe_best_true_rank,aqe_rank1_correct,aqe_top20_movement,dba_best_true_rank,dba_rank1_correct,dba_top20_movement,aqe_dba_best_true_rank,aqe_dba_rank1_correct,aqe_dba_top20_movement
138,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0097_c2_f0069843.jpg,97,1,True,2,False,stayed_inside20,1639,False,inside20_to_outside20,4029,False,inside20_to_outside20
139,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0098_c1_f0069984.jpg,98,5502,False,2766,False,stayed_outside20,5746,False,stayed_outside20,2887,False,stayed_outside20
140,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0098_c2_f0074170.jpg,98,2,False,1,True,stayed_inside20,18,False,stayed_inside20,14,False,stayed_inside20
141,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0098_c5_f0078829.jpg,98,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
142,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0098_c6_f0057892.jpg,98,12,False,76,False,inside20_to_outside20,33,False,inside20_to_outside20,154,False,inside20_to_outside20
143,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0099_c1_f0070437.jpg,99,134,False,606,False,stayed_outside20,268,False,stayed_outside20,796,False,stayed_outside20
144,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0099_c2_f0069951.jpg,99,242,False,113,False,stayed_outside20,298,False,stayed_outside20,225,False,stayed_outside20
145,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0099_c3_f0045400.jpg,99,62,False,108,False,stayed_outside20,229,False,stayed_outside20,237,False,stayed_outside20
146,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0099_c4_f0039646.jpg,99,157,False,116,False,stayed_outside20,627,False,stayed_outside20,119,False,stayed_outside20
147,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0101_c1_f0070929.jpg,101,9026,False,9189,False,stayed_outside20,8707,False,stayed_outside20,10233,False,stayed_outside20
148,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0101_c2_f0070591.jpg,101,108,False,136,False,stayed_outside20,47,False,stayed_outside20,132,False,stayed_outside20
149,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0103_c1_f0070571.jpg,103,2398,False,3894,False,stayed_outside20,2605,False,stayed_outside20,2923,False,stayed_outside20
150,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0103_c2_f0070498.jpg,103,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
151,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0103_c5_f0073085.jpg,103,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
152,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0103_c6_f0049155.jpg,103,2,False,64,False,inside20_to_outside20,25,False,inside20_to_outside20,2361,False,inside20_to_outside20
153,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0106_c1_f0071620.jpg,106,1487,False,2924,False,stayed_outside20,3164,False,stayed_outside20,4155,False,stayed_outside20
154,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0106_c2_f0071469.jpg,106,209,False,195,False,stayed_outside20,1318,False,stayed_outside20,1280,False,stayed_outside20
155,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0106_c3_f0046940.jpg,106,67,False,222,False,stayed_outside20,71,False,stayed_outside20,258,False,stayed_outside20
156,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0106_c4_f0041356.jpg,106,362,False,562,False,stayed_outside20,888,False,stayed_outside20,983,False,stayed_outside20
157,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0107_c1_f0071282.jpg,107,228,False,738,False,stayed_outside20,701,False,stayed_outside20,1757,False,stayed_outside20
158,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0107_c2_f0071824.jpg,107,132,False,409,False,stayed_outside20,288,False,stayed_outside20,918,False,stayed_outside20
159,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0107_c3_f0046827.jpg,107,482,False,1121,False,stayed_outside20,1333,False,stayed_outside20,2144,False,stayed_outside20
160,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0107_c4_f0041266.jpg,107,925,False,615,False,stayed_outside20,1088,False,stayed_outside20,1049,False,stayed_outside20
161,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0109_c1_f0071918.jpg,109,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
162,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0109_c2_f0075456.jpg,109,12,False,36,False,inside20_to_outside20,12,False,stayed_inside20,61,False,inside20_to_outside20
163,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0109_c5_f0080415.jpg,109,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
164,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0109_c6_f0059222.jpg,109,655,False,2004,False,stayed_outside20,751,False,stayed_outside20,2275,False,stayed_outside20
165,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0111_c1_f0071894.jpg,111,188,False,639,False,stayed_outside20,258,False,stayed_outside20,854,False,stayed_outside20
166,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0111_c6_f0049513.jpg,111,1,True,2,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
167,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0111_c7_f0054563.jpg,111,1,True,7,False,stayed_inside20,1,True,stayed_inside20,3,False,stayed_inside20
168,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0111_c8_f0028190.jpg,111,40,False,88,False,stayed_outside20,137,False,stayed_outside20,87,False,stayed_outside20
169,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0112_c1_f0073159.jpg,112,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
170,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0112_c2_f0072749.jpg,112,1,True,1,True,stayed_inside20,2,False,stayed_inside20,2,False,stayed_inside20
171,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0112_c5_f0074748.jpg,112,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
172,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0112_c6_f0050859.jpg,112,2,False,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
173,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0114_c1_f0073078.jpg,114,2,False,1,True,stayed_inside20,2,False,stayed_inside20,1,True,stayed_inside20
174,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0114_c2_f0077664.jpg,114,3,False,2,False,stayed_inside20,2,False,stayed_inside20,1,True,stayed_inside20
175,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0114_c5_f0081918.jpg,114,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
176,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0114_c6_f0061083.jpg,114,4,False,6,False,stayed_inside20,9,False,stayed_inside20,26,False,inside20_to_outside20
177,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0115_c1_f0073267.jpg,115,1,True,5,False,stayed_inside20,4,False,stayed_inside20,13,False,stayed_inside20
178,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0115_c2_f0077031.jpg,115,705,False,908,False,stayed_outside20,1092,False,stayed_outside20,1106,False,stayed_outside20
179,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0117_c1_f0073562.jpg,117,7,False,5,False,stayed_inside20,9,False,stayed_inside20,9,False,stayed_inside20
180,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0117_c2_f0077735.jpg,117,2,False,2,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
181,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0117_c5_f0083624.jpg,117,5,False,5,False,stayed_inside20,4,False,stayed_inside20,5,False,stayed_inside20
182,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0117_c6_f0063167.jpg,117,13,False,11,False,stayed_inside20,278,False,inside20_to_outside20,447,False,inside20_to_outside20
183,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0118_c1_f0073696.jpg,118,3,False,1,True,stayed_inside20,3,False,stayed_inside20,6,False,stayed_inside20
184,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0118_c2_f0078101.jpg,118,2,False,1,True,stayed_inside20,4,False,stayed_inside20,3,False,stayed_inside20
185,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0118_c5_f0083382.jpg,118,6,False,5,False,stayed_inside20,3,False,stayed_inside20,1,True,stayed_inside20
186,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0118_c6_f0062917.jpg,118,3,False,2,False,stayed_inside20,4,False,stayed_inside20,1,True,stayed_inside20
187,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0119_c1_f0074020.jpg,119,865,False,882,False,stayed_outside20,923,False,stayed_outside20,899,False,stayed_outside20
188,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0119_c2_f0073254.jpg,119,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
189,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0119_c5_f0075796.jpg,119,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
190,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0119_c6_f0051559.jpg,119,2,False,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
191,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0119_c7_f0055889.jpg,119,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
192,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0122_c1_f0074953.jpg,122,1344,False,3584,False,stayed_outside20,1279,False,stayed_outside20,2964,False,stayed_outside20
193,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0122_c8_f0030900.jpg,122,2,False,5,False,stayed_inside20,1,True,stayed_inside20,2,False,stayed_inside20
194,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0123_c1_f0075115.jpg,123,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
195,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0123_c2_f0075327.jpg,123,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
196,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0123_c3_f0050437.jpg,123,26,False,101,False,stayed_outside20,90,False,stayed_outside20,3398,False,stayed_outside20
197,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0123_c4_f0044820.jpg,123,103,False,124,False,stayed_outside20,41,False,stayed_outside20,81,False,stayed_outside20
198,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0125_c1_f0075694.jpg,125,123,False,709,False,stayed_outside20,451,False,stayed_outside20,1365,False,stayed_outside20
199,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0125_c2_f0082051.jpg,125,31,False,11,False,outside20_to_inside20,48,False,stayed_outside20,6,False,outside20_to_inside20
200,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0126_c1_f0075856.jpg,126,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
201,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0126_c2_f0082292.jpg,126,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
202,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0126_c3_f0059549.jpg,126,41,False,657,False,stayed_outside20,49,False,stayed_outside20,1032,False,stayed_outside20
203,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0126_c5_f0088074.jpg,126,2,False,2,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
204,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0126_c6_f0067383.jpg,126,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
205,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0127_c1_f0075956.jpg,127,63,False,528,False,stayed_outside20,88,False,stayed_outside20,310,False,stayed_outside20
206,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0127_c2_f0075875.jpg,127,28,False,21,False,stayed_outside20,111,False,stayed_outside20,20,False,outside20_to_inside20
207,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0128_c1_f0076112.jpg,128,862,False,1086,False,stayed_outside20,1221,False,stayed_outside20,1309,False,stayed_outside20
208,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0128_c2_f0080602.jpg,128,1351,False,1562,False,stayed_outside20,602,False,stayed_outside20,1987,False,stayed_outside20
209,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0128_c3_f0057862.jpg,128,726,False,1313,False,stayed_outside20,491,False,stayed_outside20,1218,False,stayed_outside20
210,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0128_c4_f0055645.jpg,128,374,False,347,False,stayed_outside20,751,False,stayed_outside20,587,False,stayed_outside20
211,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0134_c1_f0077129.jpg,134,347,False,1372,False,stayed_outside20,68,False,stayed_outside20,245,False,stayed_outside20
212,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0134_c2_f0080749.jpg,134,411,False,890,False,stayed_outside20,909,False,stayed_outside20,838,False,stayed_outside20
213,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0134_c5_f0085984.jpg,134,8,False,28,False,inside20_to_outside20,5,False,stayed_inside20,44,False,inside20_to_outside20
214,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0134_c6_f0065112.jpg,134,214,False,398,False,stayed_outside20,55,False,stayed_outside20,148,False,stayed_outside20
215,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0134_c7_f0067627.jpg,134,1916,False,2093,False,stayed_outside20,1464,False,stayed_outside20,1325,False,stayed_outside20
216,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0135_c1_f0077630.jpg,135,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
217,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0135_c2_f0077417.jpg,135,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
218,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0135_c3_f0052337.jpg,135,2,False,1,True,stayed_inside20,7,False,stayed_inside20,2,False,stayed_inside20
219,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0135_c4_f0046746.jpg,135,191,False,85,False,stayed_outside20,269,False,stayed_outside20,195,False,stayed_outside20
220,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0136_c1_f0078663.jpg,136,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
221,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0136_c5_f0081046.jpg,136,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
222,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0136_c6_f0057115.jpg,136,36,False,15,False,outside20_to_inside20,14,False,outside20_to_inside20,39,False,stayed_outside20
223,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0137_c1_f0077186.jpg,137,5,False,17,False,stayed_inside20,1,True,stayed_inside20,4,False,stayed_inside20
224,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0137_c2_f0081748.jpg,137,1,True,1,True,stayed_inside20,1,True,stayed_inside20,4,False,stayed_inside20
225,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0137_c5_f0087182.jpg,137,6,False,3,False,stayed_inside20,22,False,inside20_to_outside20,133,False,inside20_to_outside20
226,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0137_c6_f0066560.jpg,137,76,False,8,False,outside20_to_inside20,2,False,outside20_to_inside20,1,True,outside20_to_inside20
227,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0137_c7_f0069000.jpg,137,76,False,39,False,stayed_outside20,33,False,stayed_outside20,18,False,outside20_to_inside20
228,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0140_c6_f0169521.jpg,140,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
229,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0140_c7_f0172289.jpg,140,2,False,1,True,stayed_inside20,3,False,stayed_inside20,11,False,stayed_inside20
230,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0140_c8_f0141968.jpg,140,547,False,1958,False,stayed_outside20,477,False,stayed_outside20,1961,False,stayed_outside20
231,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0142_c1_f0079321.jpg,142,4530,False,6549,False,stayed_outside20,5621,False,stayed_outside20,5490,False,stayed_outside20
232,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0142_c2_f0078414.jpg,142,62,False,180,False,stayed_outside20,393,False,stayed_outside20,1285,False,stayed_outside20
233,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0143_c1_f0079382.jpg,143,1,True,3,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
234,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0143_c2_f0079493.jpg,143,2,False,2,False,stayed_inside20,2,False,stayed_inside20,2,False,stayed_inside20
235,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0143_c3_f0055055.jpg,143,82,False,1425,False,stayed_outside20,157,False,stayed_outside20,1013,False,stayed_outside20
236,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0143_c4_f0049743.jpg,143,67,False,137,False,stayed_outside20,26,False,stayed_outside20,38,False,stayed_outside20
237,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0145_c1_f0080150.jpg,145,89,False,806,False,stayed_outside20,419,False,stayed_outside20,1012,False,stayed_outside20
238,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0145_c2_f0079839.jpg,145,6058,False,12032,False,stayed_outside20,6682,False,stayed_outside20,7950,False,stayed_outside20
239,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0147_c1_f0080216.jpg,147,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
240,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0147_c2_f0080236.jpg,147,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
241,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0147_c3_f0055390.jpg,147,7,False,10,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
242,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0147_c4_f0049659.jpg,147,46,False,93,False,stayed_outside20,6,False,outside20_to_inside20,17,False,outside20_to_inside20
243,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0149_c1_f0080969.jpg,149,7,False,69,False,inside20_to_outside20,1,True,stayed_inside20,242,False,inside20_to_outside20
244,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0149_c2_f0080441.jpg,149,55,False,3,False,outside20_to_inside20,22,False,stayed_outside20,2,False,outside20_to_inside20
245,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0150_c1_f0081618.jpg,150,2,False,5,False,stayed_inside20,2,False,stayed_inside20,1,True,stayed_inside20
246,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0150_c2_f0081488.jpg,150,7,False,8,False,stayed_inside20,7,False,stayed_inside20,7,False,stayed_inside20
247,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0150_c3_f0057189.jpg,150,3,False,10,False,stayed_inside20,6,False,stayed_inside20,25,False,inside20_to_outside20
248,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0150_c4_f0051201.jpg,150,448,False,344,False,stayed_outside20,821,False,stayed_outside20,281,False,stayed_outside20
249,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0151_c1_f0081634.jpg,151,10,False,32,False,inside20_to_outside20,56,False,inside20_to_outside20,234,False,inside20_to_outside20
250,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0151_c2_f0081962.jpg,151,2,False,8,False,stayed_inside20,1,True,stayed_inside20,16,False,stayed_inside20
251,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0151_c3_f0057069.jpg,151,60,False,222,False,stayed_outside20,73,False,stayed_outside20,374,False,stayed_outside20
