query_index,query_path,query_pid,baseline_best_true_rank,baseline_rank1_correct,top100_bucket,recoverable_top50,recoverable_top100
1839,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4230_c7_f0070872.jpg,4230,30,False,rank_21_50,True,True
1841,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4239_c6_f0067853.jpg,4239,81,False,rank_51_100,False,True
1846,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4245_c8_f0047974.jpg,4245,3603,False,rank_gt_100,False,False
1849,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4246_c8_f0047892.jpg,4246,637,False,rank_gt_100,False,False
1858,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4254_c8_f0048148.jpg,4254,52,False,rank_51_100,False,True
1859,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4255_c6_f0070070.jpg,4255,104,False,rank_gt_100,False,False
1861,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4255_c8_f0047999.jpg,4255,64,False,rank_51_100,False,True
1864,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4271_c6_f0072399.jpg,4271,28,False,rank_21_50,True,True
1874,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4284_c6_f0073657.jpg,4284,1427,False,rank_gt_100,False,False
1876,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4284_c8_f0052276.jpg,4284,54,False,rank_51_100,False,True
1879,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4285_c8_f0047010.jpg,4285,975,False,rank_gt_100,False,False
1882,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4310_c8_f0054247.jpg,4310,24,False,rank_21_50,True,True
1883,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4315_c6_f0076814.jpg,4315,1899,False,rank_gt_100,False,False
1887,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4321_c7_f0081702.jpg,4321,1027,False,rank_gt_100,False,False
1888,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4321_c8_f0055595.jpg,4321,5893,False,rank_gt_100,False,False
1891,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4324_c8_f0051765.jpg,4324,784,False,rank_gt_100,False,False
1894,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4326_c8_f0051422.jpg,4326,30,False,rank_21_50,True,True
1895,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4329_c6_f0078777.jpg,4329,61,False,rank_51_100,False,True
1896,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4329_c7_f0083303.jpg,4329,51,False,rank_51_100,False,True
1897,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4329_c8_f0056818.jpg,4329,7188,False,rank_gt_100,False,False
1900,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4331_c8_f0051594.jpg,4331,658,False,rank_gt_100,False,False
1901,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4332_c6_f0079921.jpg,4332,217,False,rank_gt_100,False,False
1902,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4332_c7_f0084451.jpg,4332,344,False,rank_gt_100,False,False
1917,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4349_c7_f0087163.jpg,4349,160,False,rank_gt_100,False,False
1918,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4349_c8_f0061399.jpg,4349,36,False,rank_21_50,True,True
1919,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4356_c6_f0083678.jpg,4356,33,False,rank_21_50,True,True
1926,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4366_c7_f0087170.jpg,4366,85,False,rank_51_100,False,True
1928,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4372_c6_f0085925.jpg,4372,73,False,rank_51_100,False,True
1930,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4372_c8_f0059174.jpg,4372,954,False,rank_gt_100,False,False
1931,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4373_c6_f0086371.jpg,4373,36,False,rank_21_50,True,True
1933,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4373_c8_f0059359.jpg,4373,836,False,rank_gt_100,False,False
1942,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4386_c8_f0060390.jpg,4386,1512,False,rank_gt_100,False,False
1944,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4392_c7_f0094695.jpg,4392,807,False,rank_gt_100,False,False
1945,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4392_c8_f0082292.jpg,4392,3285,False,rank_gt_100,False,False
1964,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4428_c6_f0095815.jpg,4428,52,False,rank_51_100,False,True
1965,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4428_c7_f0097764.jpg,4428,605,False,rank_gt_100,False,False
1966,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4428_c8_f0068557.jpg,4428,595,False,rank_gt_100,False,False
1972,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4443_c8_f0071084.jpg,4443,1885,False,rank_gt_100,False,False
1973,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4447_c6_f0098362.jpg,4447,113,False,rank_gt_100,False,False
1974,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4447_c7_f0101279.jpg,4447,47,False,rank_21_50,True,True
1975,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4447_c8_f0071581.jpg,4447,97,False,rank_51_100,False,True
1977,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4449_c7_f0101054.jpg,4449,31,False,rank_21_50,True,True
1980,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4459_c7_f0106181.jpg,4459,35,False,rank_21_50,True,True
1981,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4459_c8_f0079508.jpg,4459,29,False,rank_21_50,True,True
1991,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4480_c6_f0104683.jpg,4480,351,False,rank_gt_100,False,False
1999,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4489_c8_f0084876.jpg,4489,43,False,rank_21_50,True,True
2002,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4494_c8_f0081225.jpg,4494,80,False,rank_51_100,False,True
2003,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4500_c6_f0109869.jpg,4500,307,False,rank_gt_100,False,False
2004,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4500_c7_f0111171.jpg,4500,24,False,rank_21_50,True,True
2005,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4500_c8_f0081052.jpg,4500,1152,False,rank_gt_100,False,False
2006,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4503_c6_f0109212.jpg,4503,117,False,rank_gt_100,False,False
2009,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4504_c6_f0109412.jpg,4504,6339,False,rank_gt_100,False,False
2010,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4504_c7_f0111393.jpg,4504,57,False,rank_51_100,False,True
2011,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4504_c8_f0081886.jpg,4504,86,False,rank_51_100,False,True
2016,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4510_c7_f0116190.jpg,4510,23,False,rank_21_50,True,True
2017,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4510_c8_f0089683.jpg,4510,280,False,rank_gt_100,False,False
2020,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4511_c8_f0084635.jpg,4511,129,False,rank_gt_100,False,False
2021,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4514_c6_f0113058.jpg,4514,53,False,rank_51_100,False,True
2023,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4514_c8_f0086403.jpg,4514,574,False,rank_gt_100,False,False
2026,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4519_c8_f0088643.jpg,4519,39,False,rank_21_50,True,True
2033,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4541_c6_f0121186.jpg,4541,3966,False,rank_gt_100,False,False
2035,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4541_c8_f0099545.jpg,4541,789,False,rank_gt_100,False,False
2041,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4550_c8_f0096776.jpg,4550,46,False,rank_21_50,True,True
2047,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4560_c8_f0101842.jpg,4560,38,False,rank_21_50,True,True
2058,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4573_c7_f0134670.jpg,4573,514,False,rank_gt_100,False,False
2059,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4573_c8_f0104885.jpg,4573,27,False,rank_21_50,True,True
2065,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4582_c8_f0108287.jpg,4582,27,False,rank_21_50,True,True
2066,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4587_c6_f0136640.jpg,4587,28,False,rank_21_50,True,True
2071,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4594_c8_f0112853.jpg,4594,367,False,rank_gt_100,False,False
2077,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4605_c8_f0114352.jpg,4605,26,False,rank_21_50,True,True
2086,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4632_c8_f0124592.jpg,4632,47,False,rank_21_50,True,True
2089,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4633_c8_f0119378.jpg,4633,38,False,rank_21_50,True,True
2092,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4634_c8_f0119214.jpg,4634,39,False,rank_21_50,True,True
2095,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4639_c8_f0119767.jpg,4639,3773,False,rank_gt_100,False,False
2096,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4640_c6_f0146557.jpg,4640,36,False,rank_21_50,True,True
2098,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4640_c8_f0119838.jpg,4640,136,False,rank_gt_100,False,False
2099,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4646_c6_f0148110.jpg,4646,78,False,rank_51_100,False,True
2103,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4654_c6_f0150814.jpg,4654,38,False,rank_21_50,True,True
2107,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4672_c8_f0127633.jpg,4672,357,False,rank_gt_100,False,False
2110,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4681_c8_f0128981.jpg,4681,1230,False,rank_gt_100,False,False
2112,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4693_c7_f0162772.jpg,4693,24,False,rank_21_50,True,True
2113,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4693_c8_f0136356.jpg,4693,157,False,rank_gt_100,False,False
2116,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4695_c8_f0131626.jpg,4695,668,False,rank_gt_100,False,False
2120,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4708_c6_f0165682.jpg,4708,186,False,rank_gt_100,False,False
2122,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4708_c8_f0138965.jpg,4708,1089,False,rank_gt_100,False,False
2125,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4713_c8_f0144266.jpg,4713,1983,False,rank_gt_100,False,False
2130,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4719_c7_f0171037.jpg,4719,240,False,rank_gt_100,False,False
2131,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4719_c8_f0142081.jpg,4719,3151,False,rank_gt_100,False,False
2139,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4727_c6_f0170514.jpg,4727,49,False,rank_21_50,True,True
2141,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4727_c8_f0143608.jpg,4727,6051,False,rank_gt_100,False,False
2142,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4729_c6_f0170302.jpg,4729,42,False,rank_21_50,True,True
2144,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4729_c8_f0143446.jpg,4729,185,False,rank_gt_100,False,False
2145,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4736_c6_f0171361.jpg,4736,22,False,rank_21_50,True,True
2146,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4736_c7_f0175837.jpg,4736,240,False,rank_gt_100,False,False
2147,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4736_c8_f0150187.jpg,4736,120,False,rank_gt_100,False,False
2150,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4739_c8_f0146387.jpg,4739,84,False,rank_51_100,False,True
2153,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4743_c8_f0149015.jpg,4743,116,False,rank_gt_100,False,False
2154,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4750_c6_f0177752.jpg,4750,29,False,rank_21_50,True,True
2157,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4757_c6_f0180371.jpg,4757,383,False,rank_gt_100,False,False
2159,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4757_c8_f0152424.jpg,4757,289,False,rank_gt_100,False,False
2162,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4758_c8_f0152029.jpg,4758,475,False,rank_gt_100,False,False
2171,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4769_c8_f0156630.jpg,4769,797,False,rank_gt_100,False,False
2174,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4772_c8_f0156896.jpg,4772,85,False,rank_51_100,False,True
2177,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4774_c8_f0163723.jpg,4774,24,False,rank_21_50,True,True
2180,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4779_c8_f0161073.jpg,4779,24,False,rank_21_50,True,True
2189,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4790_c8_f0163206.jpg,4790,22,False,rank_21_50,True,True
2192,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4804_c8_f0174401.jpg,4804,101,False,rank_gt_100,False,False
2198,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4817_c7_f0207663.jpg,4817,388,False,rank_gt_100,False,False
2200,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\5249_c7_f0067882.jpg,5249,687,False,rank_gt_100,False,False
2201,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\5249_c8_f0041335.jpg,5249,161,False,rank_gt_100,False,False
2202,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\5272_c7_f0071683.jpg,5272,3023,False,rank_gt_100,False,False
2203,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\5272_c8_f0045606.jpg,5272,118,False,rank_gt_100,False,False
2206,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\5358_c7_f0089583.jpg,5358,1702,False,rank_gt_100,False,False
2207,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\5358_c8_f0063404.jpg,5358,46,False,rank_21_50,True,True
2211,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\5587_c7_f0200226.jpg,5587,7842,False,rank_gt_100,False,False
2212,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\5587_c8_f0173540.jpg,5587,5750,False,rank_gt_100,False,False
2213,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\5599_c7_f0206995.jpg,5599,8629,False,rank_gt_100,False,False
2214,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\5599_c8_f0177707.jpg,5599,2942,False,rank_gt_100,False,False
2217,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\5842_c8_f0069010.jpg,5842,509,False,rank_gt_100,False,False
2219,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\6046_c7_f0061621.jpg,6046,34,False,rank_21_50,True,True
2220,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\6046_c8_f0035744.jpg,6046,62,False,rank_51_100,False,True
2225,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\6535_c8_f0005374.jpg,6535,722,False,rank_gt_100,False,False
2226,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\7139_c1_f0156370.jpg,7139,190,False,rank_gt_100,False,False
2227,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\7139_c2_f0160575.jpg,7139,92,False,rank_51_100,False,True
